,date_open,date_close,deal_type,price_open,price_close,qty,balance_before,balance_after,balance_after_max,balance_after_min,profit,profit_percent,balance_before_nofee,balance_after_nofee,profit_nofee,marker,marker1
182,1546373460.0,1546560060.0,0,138.84,145.54,100.0,436.0753337879072,440.7510324338306,447.5286181440005,434.1102948942166,4.675698645923348,0.046756986459233485,0.046756986459233485,0.11453284356093324,1.2083582645187436,0,0.03869463869463873
183,1546647180.0,1546739340.0,0,155.0,151.16,100.0,440.7510324338306,438.12361307899187,443.1365163047983,438.12361307899187,-2.6274193548387172,-0.026274193548387174,-0.026274193548387174,0.02385483870967736,-0.643301939899006,0,0.04084270840612115
184,1546913340.0,1546955040.0,1,147.78,151.16,100.0,438.12361307899187,435.6864294276182,439.21870713772785,435.6864294276182,-2.437183651373659,-0.024371836513736592,-0.024371836513736592,0.010950940587359627,-0.7554758379289509,0,0.03226024617881777
185,1547101500.0,1547147880.0,1,145.26,122.22,100.0,435.6864294276182,451.3976438018437,452.1136013951247,435.6864294276182,15.711214374225518,0.15711214374225518,0.15711214374225518,0.16427171967506532,7.562158059131342,0,0.020776098901098942
186,1547395260.0,1547479980.0,1,120.99,119.64,100.0,451.3976438018437,452.36343849562,458.49617673845,451.3976438018437,0.9657946937763398,0.009657946937763397,0.009657946937763397,0.07098532936606333,0.481905771227208,0,0.020041152263374506
187,1547481420.0,1547584320.0,0,126.1,120.1,100.0,452.36343849562,447.4553100261513,454.9572925796803,447.4553100261513,-4.908128469468681,-0.04908128469468681,-0.04908128469468681,0.025938540840602816,-0.8045015851713725,0,0.06100831322070256
188,1547892180.0,1547983740.0,0,124.45,121.0,100.0,447.4553100261513,444.53311235640444,447.7070778043755,444.53311235640444,-2.9221976697468897,-0.029221976697468895,-0.029221976697468895,0.002517677782241824,-1.1027873596976956,0,0.02649828767123287
189,1547986440.0,1548158820.0,1,116.82,116.39,100.0,444.53311235640444,444.7512000126277,448.86008547744535,443.26172903163126,0.21808765622324824,0.0021808765622324824,0.0021808765622324824,0.04326973121040906,0.06726132013427878,0,0.032423933367329634
190,1548184140.0,1548276120.0,0,119.19,114.86,100.0,444.7512000126277,440.96834490733363,444.7512000126277,440.96834490733363,-3.7828551052940638,-0.03782855105294064,-0.03782855105294064,0.0,-1.1450332341812657,0,0.03303707693688841
191,1548548880.0,1548555180.0,1,114.29,115.93,100.0,440.96834490733363,439.38339871781574,440.96834490733363,439.38339871781574,-1.584946189517894,-0.01584946189517894,-0.01584946189517894,0.0,-0.9792397268210549,0,0.016185476815398087
192,1548598140.0,1548817620.0,1,112.85,104.99,100.0,439.38339871781574,446.19839650248565,449.5834208711166,437.9042006673062,6.814997784669913,0.06814997784669913,0.06814997784669913,0.1020002215330083,3.0868252490803516,0,0.022077692239624788
193,1548851940.0,1548930660.0,0,108.11,106.61,100.0,446.19839650248565,444.66092078331076,448.185109110015,444.66092078331076,-1.537475719174913,-0.015374757191749132,-0.015374757191749132,0.019867126075293673,-0.5322355911558853,0,0.0288871271429987
194,1549150200.0,1549182780.0,0,108.98,107.75,100.0,444.66092078331076,443.38227332506153,446.3552958980107,443.38227332506153,-1.278647458249221,-0.012786474582492212,-0.012786474582492212,0.016943751146999253,-0.5706892333011677,0,0.022405319456490345
195,1549229160.0,1549270200.0,1,105.87,108.44,100.0,443.38227332506153,440.80476789387234,443.38227332506153,440.80476789387234,-2.5775054311891923,-0.025775054311891924,-0.025775054311891924,0.0,-1.0610313619652587,0,0.024292452830188705
196,1549415460.0,1549468800.0,1,106.35,105.71,100.0,440.80476789387234,441.25655444770405,444.9330941750195,440.80476789387234,0.4517865538316847,0.004517865538316847,0.004517865538316847,0.04128326281147149,0.32688447527576886,0,0.013820985332831881
197,1549617000.0,1549818180.0,0,107.4,118.4,100.0,441.25655444770405,451.34864010878414,455.24063265999456,441.25655444770405,10.09208566108007,0.10092085661080069,0.10092085661080069,0.1398407821229049,4.259988456689452,0,0.023690406121247783
198,1549840860.0,1549845000.0,0,124.75,120.38,100.0,451.34864010878414,447.6956340967601,451.94413109074804,447.6956340967601,-3.653006012024057,-0.03653006012024057,-0.03653006012024057,0.005954909819639256,-1.2647372982137703,0,0.028883516103963378
199,1550038080.0,1550069940.0,0,124.79,121.78,100.0,447.6956340967601,445.13358184898385,448.7316265641052,445.13358184898385,-2.562052247776264,-0.025620522477762638,-0.025620522477762638,0.010359924673451206,-1.0298752878986364,0,0.024877305804704666
200,1550333160.0,1550408820.0,0,124.62,124.85,100.0,445.13358184898385,445.1681429146234,449.35687666522523,443.33858104654445,0.03456106563953245,0.0003456106563953245,0.0003456106563953245,0.042232948162413575,0.02046253438037144,0,0.01688992428654631
201,1550437800.0,1550536740.0,0,131.1,148.98,100.0,445.1681429146234,458.6565868505502,458.8396532121062,444.2629941732046,13.48844393592677,0.1348844393592677,0.1348844393592677,0.13671510297482842,3.374477377654658,1,0.03997194950911646
202,1550940900.0,1551016980.0,0,150.63,154.23,100.0,458.6565868505502,460.89654900948267,468.3386256210474,458.6565868505502,2.239962158932479,0.02239962158932479,0.02239962158932479,0.09682038770497253,1.1900835988846805,0,0.018821889159986078
203,1551017520.0,1551052680.0,1,144.01,132.1,100.0,460.89654900948267,469.01680801927364,469.01680801927364,460.4062948604652,8.120259009790981,0.08120259009790981,0.08120259009790981,0.08120259009790981,1.1708915513821259,0,0.06935107696529016
204,1551299460.0,1551308640.0,1,133.44,133.99,100.0,469.01680801927364,468.45463775548467,473.2133308010482,468.45463775548467,-0.562170263788969,-0.005621702637889689,-0.005621702637889689,0.041965227817745754,-0.22883837952469102,0,0.02456625785222851
205,1551513720.0,1551571560.0,1,131.85,133.93,100.0,468.45463775548467,466.72708750899244,469.4271254308734,466.49955622344066,-1.7275502464922432,-0.017275502464922432,-0.017275502464922432,0.009724876753886948,-0.6525147583388862,0,0.0264752670252254
206,1551655680.0,1551775140.0,1,128.33,128.42,100.0,466.72708750899244,466.50695581726023,470.83174347408243,464.4887215774098,-0.22013169173222255,-0.0022013169173222256,-0.0022013169173222256,0.04104655965090004,-0.08219946408035574,0,0.026780185758513996
207,1551793440.0,1552001400.0,0,133.36,136.41,100.0,466.50695581726023,468.64399840874194,471.32846151612046,465.74207879266515,2.1370425914816913,0.02137042591481691,0.02137042591481691,0.048215056988602234,0.4938763840068897,0,0.04327079934747151
208,1552082460.0,1552108080.0,1,133.7,135.13,100.0,468.64399840874194,467.42443969520417,470.51344493080626,467.42443969520417,-1.219558713537777,-0.01219558713537777,-0.01219558713537777,0.018694465220643164,-0.6554582557013966,0,0.018606199600503078
209,1552283880.0,1552378800.0,1,133.44,133.99,100.0,467.42443969520417,466.8622694314152,468.9530967695447,466.5100512059955,-0.562170263788969,-0.005621702637889689,-0.005621702637889689,0.015286570743405394,-0.3240035068719214,0,0.01735074626865674
210,1552572660.0,1552573260.0,0,134.68,132.24,100.0,466.8622694314152,464.9005676197134,466.8622694314152,464.9005676197134,-1.9617018117018048,-0.019617018117018048,-0.019617018117018048,0.0,-1.476420879377647,0,0.013286873947005663
211,1552573380.0,1552575060.0,1,130.22,131.75,100.0,464.9005676197134,463.57563289386485,464.9005676197134,463.57563289386485,-1.3249347258485753,-0.013249347258485753,-0.013249347258485753,0.0,-0.7638409558556597,0,0.017345688466840255
212,1552649940.0,1552783080.0,0,135.14,137.84,100.0,463.57563289386485,465.4235609684542,470.1297915441534,462.68565953290585,1.8479280745893167,0.018479280745893167,0.018479280745893167,0.06554158650288594,0.7196839883218764,0,0.0256769374416433
213,1553179380.0,1553201880.0,1,135.95,135.36,100.0,465.4235609684542,465.7075440504696,467.74505784230485,465.39860694123826,0.2839830820154322,0.0028398308201543223,0.0028398308201543223,0.023214968738506644,0.21164130950640478,0,0.01341813101977798
214,1553528160.0,1553559180.0,1,134.52,134.48,100.0,465.7075440504696,465.5872794058071,467.453172953235,465.3493965631071,-0.12026464466248764,-0.0012026464466248763,-0.0012026464466248763,0.017456289027654004,-0.11774564701428428,0,0.010213935522210666
215,1553650500.0,1553834880.0,0,137.08,138.26,100.0,465.5872794058071,466.2980906109428,467.5674223880073,465.0068738032393,0.710811205135681,0.00710811205135681,0.00710811205135681,0.01980142982200156,0.3577160787604409,0,0.019870820668693077
216,1553850720.0,1553963760.0,0,140.22,141.07,100.0,466.2980906109428,466.7542808833718,470.12755145818284,466.1980121627899,0.45619027242903026,0.004561902724290303,0.004561902724290303,0.03829460847240057,0.39937782252716625,0,0.011422523903364703
217,1554078300.0,1554080700.0,1,139.63,142.91,100.0,466.7542808833718,464.25521549627734,466.7542808833718,464.25521549627734,-2.4990653870944737,-0.024990653870944738,-0.024990653870944738,0.0,-1.2007516230410051,0,0.020812508924746478
218,1554179580.0,1554258300.0,0,143.41,169.53,100.0,464.25521549627734,482.3187291982507,482.6115958044846,464.25521549627734,18.06351370197337,0.18063513701973372,0.18063513701973372,0.1835638030820724,14.365382378258744,1,0.012574335458909578
219,1554566400.0,1554584820.0,0,167.91,162.92,100.0,482.3187291982507,479.1968990511481,484.97975891655216,479.1968990511481,-3.1218301471026164,-0.031218301471026163,-0.031218301471026163,0.026610297183014716,-0.634751359251204,0,0.049181937172774866
220,1554667980.0,1554724260.0,0,173.0,171.69,100.0,479.1968990511481,478.28967361762204,486.1162632129978,478.0700204384313,-0.9072254335260097,-0.009072254335260098,-0.009072254335260098,0.06919364161849711,-0.21115539330020566,0,0.04296482412060304
221,1554921060.0,1554928260.0,0,181.78,176.56,100.0,478.28967361762204,475.26807058098433,478.85482379916016,475.26807058098433,-3.0216030366376936,-0.030216030366376937,-0.030216030366376937,0.005651501815381379,-0.977947397193714,0,0.030897398421514156
222,1554928800.0,1554929640.0,1,169.75,175.76,100.0,475.26807058098433,471.5775698446073,475.26807058098433,471.5775698446073,-3.6905007363770173,-0.03690500736377017,-0.03690500736377017,0.0,-0.9925474071655485,0,0.037182110494007596
223,1554954180.0,1555125660.0,1,167.79,165.0,100.0,471.5775698446073,473.09036262129246,476.9284936183721,469.5383034997715,1.5127927766851403,0.015127927766851403,0.015127927766851403,0.05350923773764821,0.322319830669757,0,0.04693452380952384
224,1555279920.0,1555329780.0,0,165.39,164.53,100.0,473.09036262129246,472.42037955097385,474.9175075514575,472.34782377372005,-0.6699830703186302,-0.006699830703186302,-0.006699830703186302,0.018271449301650755,-0.46519688433268563,0,0.014402140102028105
225,1555349520.0,1555392360.0,1,160.0,162.65,100.0,472.42037955097385,470.61412955097387,474.75162955097386,470.61412955097387,-1.8062500000000037,-0.018062500000000037,-0.018062500000000037,0.023312500000000017,-0.7447023047375173,0,0.024254658385093174
226,1555550580.0,1555754880.0,0,167.62,172.04,100.0,470.61412955097387,473.10104638667366,475.8513148510574,470.61412955097387,2.486916835699798,0.02486916835699798,0.02486916835699798,0.0523718530008353,1.0931502574504606,0,0.022750000000000003
227,1555834260.0,1555925520.0,1,169.46,169.92,100.0,473.10104638667366,472.6795958968826,475.5475293325016,472.4848596759455,-0.42145048979109184,-0.004214504897910918,-0.004214504897910918,0.024464829458279266,-0.2016670273262333,0,0.020898334020133028
228,1555993440.0,1556057760.0,0,172.61,170.69,100.0,472.6795958968826,471.4172617331609,474.27920484190315,471.4172617331609,-1.2623341637216954,-0.012623341637216954,-0.012623341637216954,0.01599608945020564,-0.5369236564247996,0,0.02351049629899284
229,1556068560.0,1556245920.0,1,166.02,159.8,100.0,471.4172617331609,475.01379829502093,480.32641123322117,469.1229417717105,3.596536561860014,0.03596536561860014,0.03596536561860014,0.08909149500060248,1.3604113382347034,0,0.026437125748503033
230,1556534880.0,1556556420.0,1,155.44,157.14,100.0,475.01379829502093,473.7701287119021,476.67800313290047,473.7701287119021,-1.2436695831188724,-0.012436695831188725,-0.012436695831188725,0.016642048378795626,-0.5947453373526388,0,0.020910959784144905
231,1556662560.0,1556801940.0,0,161.28,160.35,100.0,473.7701287119021,473.0434918071402,475.1330255372989,471.9026187912672,-0.7266369047619068,-0.0072663690476190675,-0.0072663690476190675,0.013628968253968145,-0.26614170969592693,0,0.027302631578947408
232,1556849220.0,1556942940.0,0,163.77,164.22,100.0,473.0434918071402,473.16826740706693,477.38149327261004,471.92261802073244,0.12477559992672428,0.0012477559992672429,0.0012477559992672429,0.043380014654698595,0.07470496788051452,0,0.01670245011366504
233,1557079620.0,1557134220.0,1,159.31,161.49,100.0,473.16826740706693,471.64986617676124,473.16826740706693,469.7039745189871,-1.5184012303057046,-0.015184012303057047,-0.015184012303057047,0.0,-0.4067784136314777,0,0.03732747804265999
234,1557143580.0,1557273600.0,0,165.7,168.12,100.0,471.64986617676124,472.96033690699664,481.59039122202375,470.41960063662845,1.310470730235386,0.013104707302353859,0.013104707302353859,0.09940525045262533,0.5287187286775545,0,0.024785782291336086
235,1557461640.0,1557616320.0,0,173.89,203.78,100.0,472.96033690699664,489.99936445314654,490.7239604621177,471.2231266016312,17.03902754614988,0.17039027546149882,0.17039027546149882,0.1776362355512105,7.765227957215281,1,0.021942726781533296
236,1557763560.0,1557789000.0,0,206.8,192.17,100.0,489.99936445314654,482.7748963680402,489.99936445314654,482.7748963680402,-7.224468085106389,-0.07224468085106389,-0.07224468085106389,0.0,-1.073586800824512,0,0.06729281767955805
237,1557803340.0,1557925260.0,0,207.0,231.83,100.0,482.7748963680402,494.6200654501658,494.6200654501658,479.62972728591456,11.845169082125611,0.11845169082125612,0.11845169082125612,0.11845169082125612,1.6574995004752497,1,0.07146408839779006
238,1558236540.0,1558313100.0,0,249.86,245.01,100.0,494.6200654501658,492.52897844144087,500.02917855350364,492.52897844144087,-2.0910870087248954,-0.020910870087248953,-0.020910870087248953,0.05409113103337854,-0.36189897006925137,0,0.05778096047979231
239,1558556520.0,1558648260.0,1,243.46,245.46,100.0,492.52897844144087,491.55748825824855,497.2463077768553,490.1897071032334,-0.9714901831923082,-0.009714901831923082,-0.009714901831923082,0.047173293354144386,-0.2800177586848418,0,0.03469387755102041
240,1558778220.0,1558842060.0,0,255.6,247.91,100.0,491.55748825824855,488.3988810595005,492.0139045336789,488.3988810595005,-3.158607198748048,-0.03158607198748048,-0.03158607198748048,0.0045641627543034375,-0.738234074541222,0,0.042785984929115804
241,1558900440.0,1559089800.0,0,258.5,267.93,100.0,488.3988810595005,491.8968501117249,496.27982883512914,487.9277978873535,3.4979690522243754,0.034979690522243756,0.034979690522243756,0.07880947775628627,1.3303137228715558,0,0.026294316837338308
242,1559187240.0,1559235540.0,0,276.0,272.76,100.0,491.8968501117249,490.57293706824663,496.0693138798409,490.57293706824663,-1.3239130434782695,-0.013239130434782696,-0.013239130434782696,0.04172463768115936,-0.4330611156685843,0,0.030571044029994186
243,1559250960.0,1559343900.0,1,257.39,263.91,100.0,490.57293706824663,487.889816123377,496.46046766384086,487.889816123377,-2.6831209448696605,-0.026831209448696606,-0.026831209448696606,0.058875305955942314,-0.4884463435165247,0,0.05493174389540471
244,1559545800.0,1559558880.0,1,257.89,264.39,100.0,487.889816123377,485.21936166605025,487.889816123377,485.21936166605025,-2.67045445732676,-0.0267045445732676,-0.0267045445732676,0.0,-1.101884905693799,0,0.02423533023755612
245,1559573640.0,1559766060.0,1,255.44,248.53,100.0,485.21936166605025,487.77449790156544,493.0947296585338,482.5521364859688,2.555136235515193,0.025551362355151933,0.025551362355151933,0.07875367992483556,0.7381151605839311,0,0.034617040428946026
246,1559924820.0,1560011400.0,0,252.11,242.7,100.0,487.77449790156544,483.8920001823159,488.0568488594806,483.8920001823159,-3.882497719249539,-0.03882497719249539,-0.03882497719249539,0.0028235095791518407,-1.1527805293756581,0,0.03367941789711079
247,1560041400.0,1560165360.0,1,240.01,237.78,100.0,483.8920001823159,484.6711281353178,489.24593751826023,481.9087432346887,0.7791279530019515,0.007791279530019515,0.007791279530019515,0.05353937335944331,0.29013011008997547,0,0.02685443274951116
248,1560209220.0,1560480780.0,0,245.7,253.0,100.0,484.6711281353178,487.4922311064208,491.4157150299047,480.9965046106943,2.8211029711029676,0.028211029711029675,0.028211029711029675,0.06744586894586885,0.6703189188600824,0,0.04208598163841806
249,1560555060.0,1560713700.0,0,264.23,264.09,100.0,487.4922311064208,487.28924696381773,492.15621892006794,486.0251967045739,-0.20298414260305195,-0.0020298414260305196,-0.0020298414260305196,0.04663987813647191,-0.08742730179695182,0,0.02321747765640516
250,1560879120.0,1560925260.0,1,262.35,268.62,100.0,487.28924696381773,484.7493098568995,487.3603256754625,484.7493098568995,-2.539937106918239,-0.02539937106918239,-0.02539937106918239,0.0007107871164476211,-1.0276976294146105,0,0.024714828897338403
251,1561062360.0,1561335240.0,0,271.69,303.57,100.0,484.7493098568995,496.33327135713876,502.906939876407,484.15026867025296,11.583961500239242,0.11583961500239243,0.11583961500239243,0.18157630019507526,6.534254011299973,0,0.01772805507745274
252,1561503360.0,1561581660.0,0,316.4,329.34,100.0,496.33327135713876,500.27303115486313,512.0492637718038,495.9430690815383,3.93975979772439,0.0393975979772439,0.0393975979772439,0.15715992414664998,1.2908723691279476,0,0.030520134228187917
253,1561626660.0,1561654980.0,1,303.59,291.22,100.0,500.27303115486313,504.1976054162024,504.1976054162024,495.28426834976415,3.924574261339292,0.03924574261339292,0.03924574261339292,0.03924574261339292,0.40295795927463623,0,0.09739413680781761
254,1561830900.0,1561881360.0,0,313.69,307.58,100.0,504.1976054162024,502.0998225732683,507.484119171821,502.0998225732683,-2.0977828429341097,-0.020977828429341098,-0.020977828429341098,0.0328651375561862,-0.34995542082215086,0,0.05994428770401056
255,1561904280.0,1562082960.0,1,292.07,290.3,100.0,502.0998225732683,502.5558416782774,508.5509798300903,496.9510209161313,0.4560191050090702,0.004560191050090702,0.004560191050090702,0.06451157256821988,0.08583803031446782,0,0.053125532277295176
256,1562193420.0,1562256600.0,0,299.44,292.34,100.0,502.5558416782774,500.0347489718921,503.49120101570725,499.61396350568856,-2.521092706385258,-0.02521092706385258,-0.02521092706385258,0.009353593374298587,-0.5152743076431336,0,0.048927196038877706
257,1562281800.0,1562320800.0,1,284.44,291.72,100.0,500.0347489718921,497.3253339810329,501.2418014258367,497.3253339810329,-2.7094149908592327,-0.027094149908592328,-0.027094149908592328,0.012070524539445961,-0.8632568724369838,0,0.03138596491228068
258,1562425200.0,1562448240.0,0,295.67,287.75,100.0,497.3253339810329,494.4966719591842,497.4120844122569,494.4966719591842,-2.8286620218486878,-0.028286620218486876,-0.028286620218486876,0.0008675043122399763,-1.0622818701328103,0,0.02662816811036263
259,1562520960.0,1562700120.0,0,297.74,308.36,100.0,494.4966719591842,497.91354238304393,501.1512665719336,494.4966719591842,3.4168704238597467,0.03416870423859747,0.03416870423859747,0.06654594612749382,1.5589814092811152,0,0.021917326297273488
260,1562768040.0,1562964480.0,1,302.0,276.9,100.0,497.91354238304393,506.0748006611896,510.4953304625141,497.2337410585406,8.161258278145706,0.08161258278145705,0.08161258278145705,0.12581788079470196,3.146947902025591,0,0.025933884297520658
261,1563051720.0,1563149760.0,1,262.73,214.5,100.0,506.0748006611896,524.2820495478794,524.2820495478794,503.1577013577222,18.207248886689758,0.18207248886689759,0.18207248886689759,0.18207248886689759,6.262913557031476,0,0.029071531517863885
262,1563296460.0,1563296760.0,1,201.72,196.13,100.0,524.2820495478794,526.9032175034614,528.073156032115,524.2820495478794,2.621167955581999,0.026211679555819992,0.026211679555819992,0.03791106484235568,0.2858023025071637,0,0.0917126255662793
263,1563638340.0,1563714480.0,0,229.7,223.17,100.0,526.9032175034614,523.910379018481,529.0388074033308,523.910379018481,-2.992838484980415,-0.02992838484980415,-0.02992838484980415,0.021355898998693997,-0.7426013249597642,0,0.04030208921513268
264,1563806520.0,1563906600.0,1,216.04,218.52,100.0,523.910379018481,522.6124434509935,527.0653225474571,522.3995199183144,-1.2979355674875124,-0.012979355674875124,-0.012979355674875124,0.03154943528976112,-0.31120335777802804,0,0.04170699110558089
265,1563926880.0,1563978000.0,1,205.95,212.27,100.0,522.6124434509935,519.3937374543924,523.9530965221272,519.3937374543924,-3.218705996601118,-0.03218705996601118,-0.03218705996601118,0.01340653071133763,-0.6713209023541634,0,0.047945862929544995
266,1564015140.0,1564122540.0,0,222.72,213.86,100.0,519.3937374543924,515.2656483739327,520.2674443509442,514.9648222245073,-4.128089080459768,-0.04128089080459768,-0.04128089080459768,0.008737068965517349,-0.9401059687180076,0,0.043910891089108936
267,1564223100.0,1564356720.0,1,211.69,212.31,100.0,515.2656483739327,514.8227672742114,521.0063375892947,514.8227672742114,-0.44288109972129824,-0.004428810997212982,-0.004428810997212982,0.05740689215362088,-0.14750865307226824,0,0.030024075909927773
268,1564575720.0,1564623120.0,0,215.48,210.77,100.0,514.8227672742114,512.4869495649112,516.1206974765504,512.4869495649112,-2.3358177093001533,-0.023358177093001534,-0.023358177093001534,0.012979302023389762,-0.9587171481545201,0,0.024363992172211368
269,1564728420.0,1564764120.0,0,220.09,215.64,100.0,512.4869495649112,510.31504943314695,513.1866019798324,510.31504943314695,-2.1719001317642874,-0.021719001317642875,-0.021719001317642875,0.00699652414921165,-0.9677711190299519,0,0.02244229125106872
270,1564798740.0,1564890180.0,0,222.74,218.41,100.0,510.31504943314695,508.22107888452524,510.82052218164296,508.22107888452524,-2.093970548621721,-0.020939705486217212,-0.020939705486217212,0.00505472748496,-0.85453364585372,0,0.024504249291784692
271,1564965780.0,1565095140.0,0,224.57,227.1,100.0,508.22107888452524,509.1976763819648,514.4699745518004,508.22107888452524,0.9765974974395522,0.009765974974395521,0.009765974974395521,0.06248895667275228,0.5362498096206746,0,0.01821161480934352
272,1565195820.0,1565483580.0,1,222.81,211.91,100.0,509.1976763819648,513.9397368819424,517.9880291488963,507.1895910177532,4.7420604999775575,0.04742060499977557,0.04742060499977557,0.0879035276693147,1.3121857981513578,0,0.036138636057929434
273,1565546100.0,1565655060.0,0,215.14,211.18,100.0,513.9397368819424,511.9490749873621,514.55203120192,511.40524306396344,-1.9906618945802645,-0.019906618945802645,-0.019906618945802645,0.006122943199776967,-0.6504969352289701,0,0.03060217176702864
274,1565705040.0,1565739000.0,1,208.19,210.48,100.0,511.9490749873621,510.69911821710417,513.1584102099953,510.69911821710417,-1.249956770257937,-0.012499567702579371,-0.012499567702579371,0.012093352226331624,-0.5969403639979534,0,0.020939391028719622
275,1565799780.0,1566003840.0,1,201.89,184.32,100.0,510.69911821710417,519.2518771452334,521.5798775414887,510.69911821710417,8.552758928129172,0.08552758928129173,0.08552758928129173,0.10880759324384554,3.3878889734725233,0,0.02524509803921571
276,1566123120.0,1566303180.0,0,188.59,196.54,100.0,519.2518771452334,523.3173710738616,527.0238242262027,518.8897768217804,4.065493928628233,0.04065493928628233,0.04065493928628233,0.07771947080969294,2.020651279898358,0,0.020119720651812494
277,1566355080.0,1566478920.0,1,193.17,188.99,100.0,523.3173710738616,525.3312681593304,529.1413836016868,522.8671174112847,2.013897085468747,0.02013897085468747,0.02013897085468747,0.05824012527825223,0.7520105754511707,0,0.026780169737114456
278,1566569040.0,1566635160.0,0,195.82,190.04,100.0,525.3312681593304,522.2295778314783,525.3312681593304,522.2295778314783,-3.1016903278521077,-0.031016903278521076,-0.031016903278521076,0.0,-0.8138907239452163,0,0.03810941981028015
279,1566662520.0,1566687600.0,1,186.46,191.38,100.0,522.2295778314783,519.4409421991711,522.2295778314783,519.4409421991711,-2.788635632307196,-0.027886356323071963,-0.027886356323071963,0.0,-1.0734376582565373,0,0.025978552278820368
280,1566761040.0,1566778500.0,1,184.07,189.88,100.0,519.4409421991711,516.1345343108677,519.8016174857469,516.1345343108677,-3.306407888303359,-0.03306407888303359,-0.03306407888303359,0.003606752865757569,-1.3808065158734568,0,0.023945482949954248
281,1566969060.0,1566995640.0,1,184.5,187.25,100.0,516.1345343108677,514.4940194057186,516.1345343108677,514.4940194057186,-1.640514905149043,-0.01640514905149043,-0.01640514905149043,0.0,-0.9698724119241143,0,0.016914749661705007
282,1567015200.0,1567195080.0,1,181.28,168.76,100.0,514.4940194057186,521.2504624772102,523.8596857781811,514.4940194057186,6.756443071491619,0.06756443071491619,0.06756443071491619,0.09365666372462483,4.762323468211591,0,0.01418728298611116
283,1567287660.0,1567329480.0,0,170.9,169.65,100.0,521.2504624772102,520.3690405930674,523.1659978780294,520.3690405930674,-0.8814218841427688,-0.008814218841427688,-0.008814218841427688,0.01915535400819196,-0.5496022332197188,0,0.016037450921171856
284,1567444740.0,1567602000.0,0,176.71,175.24,100.0,520.3690405930674,519.3871691653044,523.563503272033,519.3871691653044,-0.9818714277629979,-0.009818714277629979,-0.009818714277629979,0.03194462678965532,-0.3478660204928031,0,0.028225563001871623
285,1567636560.0,1567723140.0,1,173.79,174.62,100.0,519.3871691653044,518.7595812718698,521.1993073780899,518.2819933784351,-0.6275878934346166,-0.006275878934346166,-0.006275878934346166,0.018121382127855468,-0.2452452892660661,0,0.02559021195933137
286,1567800720.0,1567856880.0,1,167.44,171.48,100.0,518.7595812718698,516.1967766851521,518.7595812718698,516.1967766851521,-2.562804586717621,-0.02562804586717621,-0.02562804586717621,0.0,-0.8818985691447935,0,0.0290600832837597
287,1567876140.0,1568046540.0,0,179.52,179.63,100.0,516.1967766851521,516.108051194956,519.03808684558,514.2753863108206,-0.08872549019608976,-0.0008872549019608975,-0.0008872549019608975,0.028413101604277954,-0.020206633377991445,0,0.04390909090909093
288,1568184660.0,1568238780.0,1,175.9,178.82,100.0,516.108051194956,514.2980170846661,517.0268402796632,513.6442365275313,-1.810034110289921,-0.01810034110289921,-0.01810034110289921,0.009187890847072224,-0.6800087593428576,0,0.026617805806488284
289,1568468640.0,1568862120.0,0,183.05,204.97,100.0,514.2980170846661,526.122887338695,532.7658810562585,514.2980170846661,11.824870254028946,0.11824870254028946,0.11824870254028946,0.1846786397159244,8.675154813637592,0,0.013630731102850074
290,1568910300.0,1569081840.0,0,217.71,216.91,100.0,526.122887338695,525.6054260369633,528.5588962496316,524.365244143619,-0.517461301731664,-0.00517461301731664,-0.00517461301731664,0.024360089109365653,-0.13985627433575903,0,0.03699950568462679
291,1569115080.0,1569351360.0,1,211.58,167.33,100.0,525.6054260369633,546.3695010913162,546.3695010913162,524.7228426169803,20.764075054352965,0.20764075054352965,0.20764075054352965,0.20764075054352965,9.04818068932278,0,0.022948342619699687
292,1569619320.0,1569759540.0,0,173.61,167.67,100.0,546.3695010913162,542.7980391939601,547.9302320399943,542.7980391939601,-3.5714618973561594,-0.035714618973561596,-0.035714618973561596,0.015607309486780631,-0.520858167983553,0,0.06856879889553608
293,1569855180.0,1569952620.0,0,176.77,174.02,100.0,542.7980391939601,541.0923453545078,547.4961469045445,541.0923453545078,-1.705693839452399,-0.01705693839452399,-0.01705693839452399,0.046981077105843705,-0.5030340933170312,0,0.033908116012673635
294,1570113780.0,1570143660.0,1,171.23,175.46,100.0,541.0923453545078,538.4719838524345,541.4270734979406,538.4719838524345,-2.6203615020732487,-0.026203615020732488,-0.026203615020732488,0.003347281434327999,-0.9141143095533673,0,0.028665577977370765
295,1570370040.0,1570419360.0,1,171.43,172.49,100.0,538.4719838524345,537.703655671836,540.3053006581277,536.9336620884492,-0.768328180598504,-0.00768328180598504,-0.00768328180598504,0.018333168056932914,-0.37979256789239957,0,0.020230205790024356
296,1570451760.0,1570773900.0,0,177.33,187.32,100.0,537.703655671836,543.1872202125229,548.0200178215005,536.6683006839603,5.483564540686841,0.054835645406868416,0.054835645406868416,0.10316362149664454,1.9215968697646193,0,0.02853649809160303
297,1570810020.0,1570955580.0,1,181.27,181.96,100.0,543.1872202125229,542.6565725598501,544.8356424555858,541.2112148062229,-0.5306476526728052,-0.005306476526728052,-0.005306476526728052,0.01648422243062847,-0.14062162795829325,0,0.03773584905660381
